Dicrostonyx groenlandicus,55.05
Dinaromys bogdanovi,56.0
Eligmodontia typus,21.4
Ellobius fuscocapillus,80.0
Ellobius talpinus,38.0
Eolagurus luteus,26.0
Gerbillurus setzeri,38.6
Gerbillurus paeba,28.5
Gerbillurus tytonis,24.0
Gerbillus gleadowi,26.1
Gerbillus andersoni,22.0
Gerbillus henleyi,11.7
Gerbillus gerbillus,25.0
Gerbillus dasyurus,24.4
Gerbillus perpallidus,
Gerbillus simoni,
Gerbillus cheesmani,43.35
Gerbillus nanus,18.5
Gerbillus pyramidum,37.0
Golunda ellioti,65.0
Grammomys rutilans,53.0
Grammomys dolichurus,43.7
Grammomys cometes,
Graomys griseoflavus,66.0
Hodomys alleni,368.0
Holochilus brasiliensis,155.0
Hybomys univittatus,51.8
Hydromys chrysogaster,606.0
Hylomyscus alleni,20.0
Hylomyscus stella,16.7
Hyomys goliath,882.0
Hyperacrius fertilis,
Hyperacrius wynnei,52.6
Hypogeomys antimena,1250.0
Lagurus lagurus,20.3
Lasiopodomys brandtii,
Leggadina lakedownensis,17.5
Leggadina forresti,20.0
Lemmiscus curtatus,27.17
Lemmus lemmus,51.67
Lemmus sibiricus,59.2
Lemniscomys griselda,59.0
Lemniscomys striatus,42.3
Leporillus conditor,332.5
Lophiomys imhausi,755.0
Lophuromys woosnami,
Lophuromys luteogaster,
Lophuromys flavopunctatus,55.0
Lophuromys sikapusi,44.5
Macrotarsomys bastardi,
Malacothrix typica,12.33
Mastomys erythroleucus,37.77
Mastomys natalensis,44.97
Megadontomys thomasi,111.0
Melomys levipes,81.6
Melomys rubex,45.9
Melomys rufescens,57.4
Melomys moncktoni,89.8
Melomys leucogaster,96.0
Melomys capensis,65.0
Melomys burtoni,62.0
Melomys cervinipes,94.0
Meriones persicus,100.0
Meriones tristrami,105.0
Meriones libycus,77.0
Meriones shawi,185.0
Meriones vinogradovi,150.0
Meriones crassus,48.3
Meriones tamariscinus,
Meriones meridianus,53.0
Meriones hurrianae,70.0
Meriones unguiculatus,53.2
Mesembriomys macrurus,268.5
Mesembriomys gouldii,900.0
Mesocricetus brandti,197.5
Mesocricetus raddei,
Mesocricetus auratus,105.0
Micromys minutus,6.0
Microtus lusitanicus,
Microtus transcaspicus,
Microtus duodecimcostatus,
Microtus abbreviatus,50.0
Microtus mexicanus,35.0
Microtus juldaschi,
Microtus breweri,54.0
Microtus montebelli,39.85
Microtus townsendii,54.8
Microtus miurus,39.5
Microtus longicaudus,36.7
Microtus chrotorrhinus,39.0
Microtus canicaudus,35.3
Microtus richardsoni,106.2
Microtus xanthognathus,141.5
Microtus pennsylvanicus,43.67
Microtus pinetorum,25.5
Microtus gregalis,47.5
Microtus guentheri,51.6
Microtus oeconomus,93.33
Microtus agrestis,46.0
Microtus subterraneus,19.5
Microtus ochrogaster,40.0
Microtus oregoni,20.5
Microtus montanus,49.5
Microtus californicus,53.5
Microtus socialis,48.0
Microtus arvalis,27.5
Microtus fortis,63.0
Millardia meltada,70.0
Mus caroli,11.25
Mus spretus,12.8
Mus mayori,
Mus cervicolor,17.7
Mus musculoides,6.0
Mus platythrix,28.2
Mus booduga,9.22
Mus triton,12.45
Mus minutoides,7.25
Mus musculus,20.5
Myomys fumatus,30.0
Myomys derooi,32.0
Myomys daltoni,33.5
Myopus schisticolor,25.0
Myospalax myospalax,
Mystromys albicaudatus,106.0
Nannospalax leucodon,178.0
Neacomys tenuipes,19.0
Nectomys squamipes,290.0
Nectomys parvipes,257.5
Neofiber alleni,269.0
Neotoma devia,96.7
Neotoma fuscipes,233.58
Neotoma stephensi,142.0
Neotoma cinerea,335.5
Neotoma phenax,227.5
Neotoma mexicana,203.0
Neotoma albigula,198.0
Neotoma lepida,125.33
Neotoma micropus,236.33
Neotoma floridana,370.5
Neotomodon alstoni,50.0
Nesokia indica,143.5
Niviventer niviventer,66.4
Notomys cervinus,35.0
Notomys fuscus,35.0
Notomys aquilo,39.0
Notomys mitchellii,52.0
Notomys alexis,35.0
Nyctomys sumichrasti,53.33
Ochrotomys nuttalli,22.0
Oecomys concolor,60.67
Oenomys hypoxanthus,85.5
Oligoryzomys nigripes,22.65
Oligoryzomys flavescens,21.0
Oligoryzomys longicaudatus,27.75
Ondatra zibethicus,1135.8
Onychomys leucogaster,40.0
Onychomys torridus,19.0
Oryzomys subflavus,7.5
Oryzomys palustris,47.67
Oryzomys capito,63.15
Otomys sloggetti,121.0
Otomys typus,
Otomys denti,
Otomys angoniensis,150.95
Otomys irroratus,146.85
Ototylomys phyllotis,101.0
Oxymycterus rufus,85.5
Pachyuromys duprasi,32.5
Parotomys brantsii,120.0
Pelomys minor,50.0
Pelomys fallax,118.0
Peromyscus hooperi,36.0
Peromyscus megalops,71.0
Peromyscus melanocarpus,59.0
Peromyscus mexicanus,60.5
Peromyscus interparietalis,
Peromyscus perfulvus,40.0
Peromyscus melanophrys,40.0
Peromyscus pectoralis,31.5
Peromyscus gratus,26.9
Peromyscus boylii,28.7
Peromyscus yucatanicus,26.3
Peromyscus gossypinus,29.0
Peromyscus difficilis,28.0
Peromyscus attwateri,30.0
Peromyscus nasutus,28.0
Peromyscus sitkensis,28.3
Peromyscus crinitus,16.33
Peromyscus polionotus,14.0
Peromyscus truei,27.0
Peromyscus maniculatus,20.5
Peromyscus eremicus,25.0
Peromyscus leucopus,23.0
Peromyscus californicus,42.0
Peromyscus melanotis,39.6
Petromyscus collinus,21.0
Phenacomys ungava,27.0
Phenacomys intermedius,33.0
Phodopus campbelli,23.4
Phodopus sungorus,23.4
Phodopus roborovskii,
Phyllotis darwini,50.83
Pithecheir parvus,104.0
Podomys floridanus,31.25
Pogonomelomys sevia,60.9
Pogonomys sylvestris,39.1
Pogonomys loriae,95.0
Pogonomys macrourus,45.1
Praomys jacksoni,40.0
Praomys morio,21.0
Praomys tullbergi,36.97
Praomys delectorum,27.0
Psammomys obesus,177.33
Pseudomys fuscus,148.0
Pseudomys oralis,95.0
Pseudomys hermannsburgensis,12.0
Pseudomys pilligaensis,11.0
Pseudomys delicatulus,11.0
Pseudomys gracilicaudatus,63.0
Pseudomys desertor,25.0
Pseudomys nanus,34.0
Pseudomys australis,65.0
Pseudomys fieldi,45.0
Pseudomys praeconis,45.0
Pseudomys shortridgei,64.0
Pseudomys albocinereus,26.0
Pseudomys higginsi,60.1
Pseudomys fumeus,70.0
Pseudomys apodemoides,20.0
Pseudomys novaehollandiae,18.0
Rattus colletti,61.0
Rattus villosissimus,200.0
Rattus tiomanicus,127.5
Rattus leucopus,124.0
Rattus steini,155.0
Rattus praetor,139.35
Rattus tunneyi,113.5
Rattus sordidus,125.0
Rattus argentiventer,202.0
Rattus lutreolus,115.0
Rattus fuscipes,133.0
Rattus exulans,70.0
Rattus norvegicus,280.0
Rattus rattus,246.5
Reithrodon auritus,72.17
Reithrodontomys humulis,10.3
Reithrodontomys megalotis,11.03
Reithrodontomys montanus,9.0
Reithrodontomys raviventris,11.05
Reithrodontomys fulvescens,12.5
Rhabdomys pumilio,51.0
Rhipidomys latimanus,57.5
Rhipidomys mastacalis,75.0
Rhizomys sumatrensis,3000.0
Rhizomys pruinosus,2450.0
Rhombomys opimus,143.0
Saccostomus campestris,47.38
Scotinomys teguina,12.0
Scotinomys xerampelinus,15.0
Sekeetamys calurus,38.5
Sigmodon leucotis,135.5
Sigmodon ochrognathus,113.67
Sigmodon fulviventer,211.0
Sigmodon hispidus,185.0
Sigmodon alstoni,55.7
Spalax microphthalmus,
Steatomys krebsii,24.0
Steatomys pratensis,25.53
Stochomys longicaudatus,74.5
Sundamys muelleri,334.0
Synaptomys cooperi,37.05
Synaptomys borealis,21.3
Tachyoryctes ruandae,
Tachyoryctes splendens,207.5
Tateomys rhinogradoides,84.0
Tatera inclusa,131.0
Tatera leucogaster,64.86
Tatera robusta,93.0
Tatera valida,113.0
Tatera brantsii,75.0
Tatera indica,146.67
Tatera nigricauda,114.0
Tatera afra,74.8
Taterillus emini,
Taterillus pygargus,48.1
Taterillus gracilis,51.85
Thallomys paedulcus,77.43
Thamnomys venustus,65.0
Tylomys nudicaudus,280.0
Uranomys ruddi,47.0
Uromys caudimaculatus,625.0
Vandeleuria nolthenii,56.6
Wiedomys pyrrhorhinos,47.0
Zelotomys woosnami,54.5
Zygodontomys brevicauda,58.0
Zyzomys maini,94.0
Zyzomys argurus,50.0
Zyzomys woodwardi,130.0
Myocastor coypus,7150.0
Dryomys laniger,
Dryomys nitedula,25.0
Eliomys quercinus,115.0
Glirulus japonicus,27.0
Graphiurus crassicaudatus,
Graphiurus murinus,24.0
Graphiurus ocularis,68.8
Muscardinus avellanarius,27.33
Myoxus glis,125.0
Octodon degus,235.0
Octodontomys gliroides,158.0
Spalacopus cyanus,98.05
Pedetes capensis,3500.0
Petromus typicus,200.0
Ammospermophilus harrisii,126.0
Ammospermophilus nelsoni,154.5
Ammospermophilus interpres,110.2
Ammospermophilus leucurus,97.5
Callosciurus prevostii,400.0
Callosciurus caniceps,30.0
Callosciurus nigrovittatus,202.0
Callosciurus notatus,190.0
Cynomys ludovicianus,863.0
Cynomys gunnisoni,816.67
Cynomys parvidens,516.0
Cynomys leucurus,873.5
Cynomys mexicanus,828.1
Dremomys lokriah,172.5
Epixerus ebii,388.0
Exilisciurus exilis,14.6
Funambulus sublineatus,
Funambulus palmarum,
Funambulus pennantii,147.65
Funisciurus anerythrus,218.0
Funisciurus lemniscatus,141.0
Funisciurus pyrropus,271.67
Funisciurus congicus,106.0
Glaucomys sabrinus,132.17
Glaucomys volans,65.38
Heliosciurus rufobrachium,326.5
Hylopetes alboniger,240.0
Hylopetes fimbriatus,510.0
Iomys horsfieldi,120.0
Marmota menzbieri,
Marmota camtschatica,
Marmota vancouverensis,4750.0
Marmota olympus,6300.0
Marmota caligata,6343.33
Marmota bobak,
Marmota flaviventris,2930.0
Marmota broweri,3180.0
Marmota marmota,2010.0
Marmota sibirica,8000.0
Marmota monax,3413.0
Marmota caudata,4100.0
Marmota baibacina,
Myosciurus pumilio,16.5
Paraxerus flavovittis,
Paraxerus poensis,134.0
Paraxerus ochraceus,
Paraxerus palliatus,295.0
Paraxerus cepapi,216.0
Petaurista leucogenys,
Petaurista elegans,1273.33
Petaurista magnificus,1780.0
Petaurista philippensis,
Petaurista petaurista,1330.0
Petinomys genibarbis,110.0
Petinomys setosus,42.25
Petinomys vordermanni,37.0
Petinomys fuscocapillus,712.0
Pteromys volans,130.0
Ratufa indica,1060.0
Ratufa macroura,1280.0
Ratufa bicolor,2150.0
Rhinosciurus laticaudatus,221.0
Sciurillus pusillus,39.0
Sciurus aureogaster,595.0
Sciurus yucatanensis,225.0
Sciurus alleni,461.0
Sciurus arizonensis,760.5
Sciurus griseus,751.67
Sciurus aberti,702.5
Sciurus niger,803.7
Sciurus carolinensis,540.33
Sciurus granatensis,374.0
Sciurus vulgaris,324.75
Spermophilopsis leptodactylus,
Spermophilus relictus,600.0
Spermophilus parryii,751.0
Spermophilus mohavensis,190.0
Spermophilus dauricus,200.0
Spermophilus lateralis,157.6
Spermophilus beldingi,278.5
Spermophilus armatus,308.0
Spermophilus canus,
Spermophilus erythrogenys,
Spermophilus pygmaeus,136.0
Spermophilus major,
Spermophilus mollis,165.4
Spermophilus nayaritensis,707.0
Spermophilus columbianus,466.33
Spermophilus saturatus,275.0
Spermophilus undulatus,840.0
Spermophilus mexicanus,130.95
Spermophilus elegans,401.05
Spermophilus tereticaudus,163.33
Spermophilus brunneus,205.0
Spermophilus beecheyi,609.33
Spermophilus fulvus,596.0
Spermophilus suslicus,
Spermophilus richardsonii,342.5
Spermophilus franklinii,459.0
Spermophilus townsendii,155.0
Spermophilus washingtoni,203.0
Spermophilus tridecemlineatus,172.67
Spermophilus citellus,217.0
Spermophilus variegatus,663.03
Spermophilus spilosoma,119.5
Sundasciurus lowii,67.0
Sundasciurus tenuis,75.0
Tamias ochrogenys,94.1
Tamias palmeri,59.7
Tamias siskiyou,75.0
Tamias canipes,70.0
Tamias sonomae,75.0
Tamias ruficaudus,57.29
Tamias panamintinus,54.15
Tamias speciosus,60.0
Tamias townsendii,84.0
Tamias senex,94.81
Tamias minimus,44.15
Tamias cinereicollis,62.1
Tamias quadrimaculatus,88.45
Tamias amoenus,48.25
Tamias sibiricus,85.0
Tamias quadrivittatus,58.13
Tamias dorsalis,62.8
Tamias striatus,95.7
Tamiasciurus douglasii,229.8
Tamiasciurus hudsonicus,194.5
Trogopterus xanthipes,
Xerus erythropus,502.0
Xerus inauris,588.0
Thryonomys gregorianus,1880.0
Thryonomys swinderianus,3687.5
Tupaia montana,283.0
Tupaia minor,700.0
Tupaia tana,797.0
Tupaia glis,159.0
Tupaia belangeri,
Urogale everetti,350.0
Ptilocercus lowii,42.5
Dugong dugon,479500.0
Hydrodamalis gigas,4000000.0
Trichechus senegalensis,500000.0
Trichechus manatus,387500.0
Trichechus inunguis,480000.0
Orycteropus afer,60000.0
Bradypus torquatus,3900.0
Bradypus variegatus,4860.0
Bradypus tridactylus,3770.0
Cabassous centralis,2750.0
Chaetophractus nationi,2150.0
Chaetophractus villosus,2020.0
Dasypus kappleri,10150.0
Dasypus sabanicola,1150.0
Dasypus hybridus,1500.0
Dasypus septemcinctus,1475.0
Dasypus novemcinctus,4300.0
Euphractus sexcinctus,4600.0
Priodontes maximus,50000.0
Tolypeutes matacus,1225.0
Zaedyus pichiy,1500.0
Choloepus hoffmanni,4750.0
Choloepus didactylus,6070.0
Cyclopes didactylus,5070.0
Myrmecophaga tridactyla,28500.0
Tamandua tetradactyla,5030.0
